practice,cycle,word,modality,answer,exp,sessionID
practice,0.0,bal,combinatie,rugby,2,14_2
practice,0.0,bal,combinatie,sporten,2,14_2
practice,0.0,fiets,combinatie,fietsen,2,14_2
practice,0.0,fiets,combinatie,fiets,2,14_2
none,0.0,ei,combinatie,kip,2,14_2
none,0.0,ei,combinatie,boerderij,2,14_2
none,0.0,ei,combinatie,ei,2,14_2
none,0.0,zwaar,combinatie,tillen,2,14_2
none,0.0,zwaar,combinatie,uitgeput,2,14_2
none,0.0,zwaar,combinatie,zwaar,2,14_2
none,0.0,hoog,combinatie,hoog,2,14_2
none,0.0,man,combinatie,sterk,2,14_2
none,0.0,man,combinatie,stoer,2,14_2
none,0.0,man,combinatie,man,2,14_2
none,0.0,langzaam,combinatie,langzaam,2,14_2
none,0.0,drinken,combinatie,drinken,2,14_2
none,0.0,wind,combinatie,vlieger,2,14_2
none,0.0,wind,combinatie,wind,2,14_2
practice,1.0,eend,combinatie,eend,2,14_2
practice,1.0,klok,combinatie,tandwiel,2,14_2
practice,1.0,klok,combinatie,klok,2,14_2
none,1.0,blij,combinatie,goed,2,14_2
none,1.0,blij,combinatie,lach,2,14_2
none,1.0,blij,combinatie,blij,2,14_2
none,1.0,oud,combinatie,oud,2,14_2
none,1.0,ziek,combinatie,griep,2,14_2
none,1.0,ziek,combinatie,ziek,2,14_2
none,1.0,verbranden,combinatie,kastje,2,14_2
none,1.0,verbranden,combinatie,heet,2,14_2
none,1.0,verbranden,combinatie,pijn,2,14_2
none,1.0,vangen,combinatie,vangen,2,14_2
none,1.0,zwemmen,combinatie,zwemmen,2,14_2
none,1.0,fluisteren,combinatie,fluisteren,2,14_2
practice,0.0,sneeuw,gebaren,sneeuw,2,14_2
practice,0.0,zwaaien,gebaren,begroeten,2,14_2
practice,0.0,zwaaien,gebaren,zwaaien,2,14_2
none,0.0,boos,gebaren,boos,2,14_2
none,0.0,groot,gebaren,groot,2,14_2
none,0.0,kat,gebaren,kat,2,14_2
none,0.0,berg,gebaren,berg,2,14_2
none,0.0,sterk,gebaren,sterk,2,14_2
none,0.0,eten,gebaren,eten,2,14_2
none,0.0,horen,gebaren,horen,2,14_2
practice,1.0,vliegtuig,gebaren,vliegen,2,14_2
practice,1.0,vliegtuig,gebaren,vliegtuig,2,14_2
practice,1.0,telefoon,gebaren,bellen,2,14_2
practice,1.0,telefoon,gebaren,telefoon,2,14_2
none,1.0,bitter,gebaren,vies,2,14_2
none,1.0,bitter,gebaren,zuur,2,14_2
none,1.0,bitter,gebaren,vies eten,2,14_2
none,1.0,koud,gebaren,koud,2,14_2
none,1.0,geur,gebaren,bloem,2,14_2
none,1.0,geur,gebaren,ruiken,2,14_2
none,1.0,geur,gebaren,parfum,2,14_2
none,1.0,regen,gebaren,regen,2,14_2
none,1.0,staart,gebaren,staart,2,14_2
none,1.0,rennen,gebaren,rennen,2,14_2
none,1.0,water,gebaren,drinken,2,14_2
none,1.0,water,gebaren,schenken,2,14_2
none,1.0,water,gebaren,drank,2,14_2
practice,0.0,geheim,geluiden,fluisteren,2,14_2
practice,0.0,geheim,geluiden,stilte,2,14_2
practice,0.0,geheim,geluiden,stil,2,14_2
practice,0.0,juichen,geluiden,winnen,2,14_2
practice,0.0,juichen,geluiden,juichen,2,14_2
none,0.0,heet,geluiden,blazen,2,14_2
none,0.0,heet,geluiden,moe,2,14_2
none,0.0,heet,geluiden,afkeer,2,14_2
none,0.0,niet,geluiden,nee,2,14_2
none,0.0,niet,geluiden,stoppen,2,14_2
none,0.0,niet,geluiden,stop,2,14_2
none,0.0,zout,geluiden,zagen,2,14_2
none,0.0,zout,geluiden,eten,2,14_2
none,0.0,zout,geluiden,spugen,2,14_2
none,0.0,dik,geluiden,overgeven,2,14_2
none,0.0,dik,geluiden,springen,2,14_2
none,0.0,dik,geluiden,wachten,2,14_2
none,0.0,huilen,geluiden,huilen,2,14_2
none,0.0,vechten,geluiden,vechten,2,14_2
none,0.0,gooien,geluiden,snel,2,14_2
none,0.0,gooien,geluiden,vliegtuig,2,14_2
none,0.0,gooien,geluiden,vliegen,2,14_2
practice,1.0,glimlach,geluiden,piep,2,14_2
practice,1.0,glimlach,geluiden,denken,2,14_2
practice,1.0,glimlach,geluiden,weten,2,14_2
practice,1.0,zingen,geluiden,zinge,2,14_2
none,1.0,ik,geluiden,idee,2,14_2
none,1.0,ik,geluiden,vinden,2,14_2
none,1.0,ik,geluiden,praten,2,14_2
none,1.0,zoemen,geluiden,bij,2,14_2
none,1.0,zoemen,geluiden,zoemen,2,14_2
none,1.0,vuur,geluiden,kraken,2,14_2
none,1.0,vuur,geluiden,malen,2,14_2
none,1.0,vuur,geluiden,kruiden,2,14_2
none,1.0,luidruchtig,geluiden,gejuich,2,14_2
none,1.0,luidruchtig,geluiden,schreeuwen,2,14_2
none,1.0,luidruchtig,geluiden,joelen,2,14_2
none,1.0,misschien,geluiden,mening,2,14_2
none,1.0,misschien,geluiden,nadenken,2,14_2
none,1.0,misschien,geluiden,overwegen,2,14_2
none,1.0,ademen,geluiden,hijgen,2,14_2
none,1.0,ademen,geluiden,ademen,2,14_2
none,1.0,geven,geluiden,denken,2,14_2
none,1.0,geven,geluiden,snappen,2,14_2
none,1.0,geven,geluiden,instemmen,2,14_2
practice,0.0,auto,gebaren,autorijden,1,15_1
practice,0.0,haasten,gebaren,stress,1,15_1
none,0.0,bitter,gebaren,vies,1,15_1
none,0.0,hond,gebaren,hond,1,15_1
none,0.0,sterk,gebaren,sterk,1,15_1
none,0.0,zoet,gebaren,lekker,1,15_1
none,0.0,onweer,gebaren,vuurwerk,1,15_1
none,0.0,slaan,gebaren,boksen,1,15_1
none,0.0,kotsen,gebaren,overgeven,1,15_1
practice,1.0,knippen,gebaren,knippen,1,15_1
practice,1.0,rijk,gebaren,geld,1,15_1
none,1.0,ei,gebaren,ei,1,15_1
none,1.0,heet,gebaren,heet,1,15_1
none,1.0,bang,gebaren,verbaasd,1,15_1
none,1.0,blazen,gebaren,blazen,1,15_1
none,1.0,springen,gebaren,achtbaan,1,15_1
none,1.0,ruiken,gebaren,ruiken,1,15_1
none,1.0,fluisteren,gebaren,stilte,1,15_1
practice,0.0,snijden,geluiden,knippen,1,15_1
practice,0.0,gek,geluiden,schreeuwen,1,15_1
none,0.0,niet,geluiden,lekker,1,15_1
none,0.0,klein,geluiden,schattig,1,15_1
none,0.0,verbranden,geluiden,wind,1,15_1
none,0.0,grommen,geluiden,grommen,1,15_1
none,0.0,horen,geluiden,luisteren,1,15_1
none,0.0,zwemmen,geluiden,wind,1,15_1
none,0.0,lopen,geluiden,stappen,1,15_1
practice,1.0,leeg,geluiden,stilte,1,15_1
practice,1.0,bloem,geluiden,zoemen,1,15_1
none,1.0,vogel,geluiden,vogel,1,15_1
none,1.0,goed,geluiden,luisteren,1,15_1
none,1.0,kauwen,geluiden,smakken,1,15_1
none,1.0,vliegen,geluiden,wind,1,15_1
none,1.0,geven,geluiden,twijfel,1,15_1
none,1.0,weten,geluiden,begrijpen,1,15_1
none,1.0,staan,geluiden,schrik,1,15_1
practice,0.0,dansen,combinatie,dansen,1,15_1
practice,0.0,comfortabel,combinatie,warm,1,15_1
none,0.0,man,combinatie,man,1,15_1
none,0.0,zout,combinatie,flauw,1,15_1
none,0.0,slang,combinatie,slang,1,15_1
none,0.0,dik,combinatie,dik,1,15_1
none,0.0,bijten,combinatie,bijten,1,15_1
none,0.0,slapen,combinatie,slapen,1,15_1
none,0.0,wind,combinatie,wind,1,15_1
practice,1.0,koken,combinatie,koken,1,15_1
practice,1.0,olifant,combinatie,olifant,1,15_1
none,1.0,ik,combinatie,jijzelf,1,15_1
none,1.0,vuur,combinatie,openhaart,1,15_1
none,1.0,zwaar,combinatie,bewegen,1,15_1
none,1.0,drinken,combinatie,drinken,1,15_1
none,1.0,vechten,combinatie,boksen,1,15_1
none,1.0,likken,combinatie,ijsje,1,15_1
none,1.0,zuigen,combinatie,rietje,1,15_1
practice,0.0,zingen,combinatie,zingen,2,15_2
practice,0.0,telefoon,combinatie,telefoon,2,15_2
none,0.0,groot,combinatie,lang,2,15_2
none,0.0,groot,combinatie,groot,2,15_2
none,0.0,koud,combinatie,koud,2,15_2
none,0.0,luidruchtig,combinatie,zacht,2,15_2
none,0.0,luidruchtig,combinatie,luid,2,15_2
none,0.0,luidruchtig,combinatie,hard,2,15_2
none,0.0,misschien,combinatie,twijfelen,2,15_2
none,0.0,misschien,combinatie,misschien,2,15_2
none,0.0,kruipen,combinatie,kruipen,2,15_2
none,0.0,jagen,combinatie,soldaat,2,15_2
none,0.0,jagen,combinatie,speurhond,2,15_2
none,0.0,jagen,combinatie,overwinning,2,15_2
none,0.0,lachen,combinatie,lachen,2,15_2
practice,1.0,fiets,combinatie,fietsen,2,15_2
practice,1.0,fiets,combinatie,bellen,2,15_2
practice,1.0,fiets,combinatie,trappen,2,15_2
practice,1.0,juichen,combinatie,juichenlshift,2,15_2
none,1.0,vlieg,combinatie,bij,2,15_2
none,1.0,vlieg,combinatie,mug,2,15_2
none,1.0,vlieg,combinatie,vliegen,2,15_2
none,1.0,verdrietig,combinatie,huilen,2,15_2
none,1.0,verdrietig,combinatie,verdriet,2,15_2
none,1.0,stil,combinatie,stilte,2,15_2
none,1.0,stil,combinatie,stil,2,15_2
none,1.0,staart,combinatie,staart,2,15_2
none,1.0,ademen,combinatie,ademen,2,15_2
none,1.0,huilen,combinatie,verdriet,2,15_2
none,1.0,huilen,combinatie,huilen,2,15_2
none,1.0,gooien,combinatie,gooien,2,15_2
practice,0.0,bal,geluiden,stuiteren,2,15_2
practice,0.0,bal,geluiden,basketballen,2,15_2
practice,0.0,bal,geluiden,vangen,2,15_2
practice,0.0,geheim,geluiden,fluisteren,2,15_2
practice,0.0,geheim,geluiden,verbaast,2,15_2
practice,0.0,geheim,geluiden,afkeuren,2,15_2
none,0.0,kat,geluiden,kat,2,15_2
none,0.0,blij,geluiden,vrolijk,2,15_2
none,0.0,blij,geluiden,neurien,2,15_2
none,0.0,blij,geluiden,blij,2,15_2
none,0.0,hoorn,geluiden,trompet,2,15_2
none,0.0,hoorn,geluiden,orkest,2,15_2
none,0.0,hoorn,geluiden,instrument,2,15_2
none,0.0,ziek,geluiden,ziek,2,15_2
none,0.0,eten,geluiden,lekker,2,15_2
none,0.0,eten,geluiden,eten,2,15_2
none,0.0,vallen,geluiden,bom,2,15_2
none,0.0,vallen,geluiden,vallen,2,15_2
none,0.0,rennen,geluiden,hardlopen,2,15_2
none,0.0,rennen,geluiden,rennen,2,15_2
practice,1.0,eend,geluiden,eend,2,15_2
practice,1.0,glimlach,geluiden,neurien,2,15_2
practice,1.0,glimlach,geluiden,lachen,2,15_2
practice,1.0,glimlach,geluiden,lachen,2,15_2
none,1.0,zoemen,geluiden,zoemen,2,15_2
none,1.0,dood,geluiden,tikken,2,15_2
none,1.0,dood,geluiden,uitgleiden,2,15_2
none,1.0,dood,geluiden,achtbaan,2,15_2
none,1.0,bliksem,geluiden,schieten,2,15_2
none,1.0,bliksem,geluiden,blazen,2,15_2
none,1.0,bliksem,geluiden,wind,2,15_2
none,1.0,berg,geluiden,verbaast,2,15_2
none,1.0,berg,geluiden,rennen,2,15_2
none,1.0,berg,geluiden,vallen,2,15_2
none,1.0,geur,geluiden,knikken,2,15_2
none,1.0,geur,geluiden,goedkeuren,2,15_2
none,1.0,geur,geluiden,luisteren,2,15_2
none,1.0,oud,geluiden,spanning,2,15_2
none,1.0,oud,geluiden,angst,2,15_2
none,1.0,zuur,geluiden,pijn,2,15_2
none,1.0,zuur,geluiden,moeilijk,2,15_2
none,1.0,zuur,geluiden,lastig,2,15_2
practice,0.0,vliegtuig,gebaren,vliegen,2,15_2
practice,0.0,vliegtuig,gebaren,vliegtuig,2,15_2
practice,0.0,sneeuw,gebaren,winter,2,15_2
practice,0.0,sneeuw,gebaren,sneeuw,2,15_2
none,0.0,walgen,gebaren,vies,2,15_2
none,0.0,walgen,gebaren,overgeven,2,15_2
none,0.0,walgen,gebaren,angst,2,15_2
none,0.0,snel,gebaren,haast,2,15_2
none,0.0,snel,gebaren,snel,2,15_2
none,0.0,vrouw,gebaren,vrouw,2,15_2
none,0.0,hoog,gebaren,hoog,2,15_2
none,0.0,scherp,gebaren,snijden,2,15_2
none,0.0,scherp,gebaren,zagen,2,15_2
none,0.0,scherp,gebaren,scherp,2,15_2
none,0.0,langzaam,gebaren,langzaam,2,15_2
none,0.0,water,gebaren,kraan,2,15_2
none,0.0,water,gebaren,water,2,15_2
practice,1.0,zwaaien,gebaren,zwaaien,2,15_2
practice,1.0,klok,gebaren,klok,2,15_2
none,1.0,boos,gebaren,boos,2,15_2
none,1.0,kind,gebaren,baby,2,15_2
none,1.0,kind,gebaren,peuter,2,15_2
none,1.0,kind,gebaren,kind,2,15_2
none,1.0,ver,gebaren,verweg,2,15_2
none,1.0,vis,gebaren,slang,2,15_2
none,1.0,vis,gebaren,kronkelen,2,15_2
none,1.0,vis,gebaren,zee,2,15_2
none,1.0,regen,gebaren,regen,2,15_2
none,1.0,piepen,gebaren,kip,2,15_2
none,1.0,piepen,gebaren,kuikelen,2,15_2
none,1.0,piepen,gebaren,kwaken,2,15_2
none,1.0,vangen,gebaren,vangen,2,15_2
practice,0.0,bloem,combinatie,kaars,1,16_1
practice,0.0,comfortabel,combinatie,wakker,1,16_1
none,0.0,groot,combinatie,verrast,1,16_1
none,0.0,vlieg,combinatie,wind,1,16_1
none,0.0,verdrietig,combinatie,huilen,1,16_1
none,0.0,zout,combinatie,zout,1,16_1
none,0.0,rennen,combinatie,joggen,1,16_1
none,0.0,zuigen,combinatie,ademen,1,16_1
none,0.0,kotsen,combinatie,kotsen,1,16_1
practice,1.0,snijden,combinatie,zagen,1,16_1
practice,1.0,leeg,combinatie,vol,1,16_1
none,1.0,boos,combinatie,boos,1,16_1
none,1.0,bitter,combinatie,smakken,1,16_1
none,1.0,dood,combinatie,vermoorden,1,16_1
none,1.0,vuur,combinatie,wind,1,16_1
none,1.0,langzaam,combinatie,sjokken,1,16_1
none,1.0,bijten,combinatie,bijten,1,16_1
none,1.0,ademen,combinatie,ademen,1,16_1
practice,0.0,olifant,geluiden,stilte,1,16_1
practice,0.0,knippen,geluiden,snipperen,1,16_1
none,0.0,zoemen,geluiden,bij,1,16_1
none,0.0,koud,geluiden,auto,1,16_1
none,0.0,ver,geluiden,blazen,1,16_1
none,0.0,misschien,geluiden,twijfelen,1,16_1
none,0.0,zoet,geluiden,bevestiging,1,16_1
none,0.0,jagen,geluiden,schrikken,1,16_1
none,0.0,fluisteren,geluiden,fluisteren,1,16_1
practice,1.0,rijk,geluiden,twijfelen,1,16_1
practice,1.0,auto,geluiden,motor,1,16_1
none,1.0,vogel,geluiden,spuiten,1,16_1
none,1.0,hond,geluiden,grommen,1,16_1
none,1.0,hoorn,geluiden,olifant,1,16_1
none,1.0,luidruchtig,geluiden,machine,1,16_1
none,1.0,staart,geluiden,spuiten,1,16_1
none,1.0,vliegen,geluiden,blazen,1,16_1
none,1.0,grommen,geluiden,grommen,1,16_1
practice,0.0,dansen,gebaren,wiggelen,1,16_1
practice,0.0,haasten,gebaren,haast,1,16_1
none,0.0,ik,gebaren,ik,1,16_1
none,0.0,vrouw,gebaren,pop,1,16_1
none,0.0,heet,gebaren,heet,1,16_1
none,0.0,dik,gebaren,openmaken,1,16_1
none,0.0,blazen,gebaren,blazen,1,16_1
none,0.0,verbranden,gebaren,heet,1,16_1
none,0.0,staan,gebaren,hier,1,16_1
practice,1.0,koken,gebaren,zagen,1,16_1
practice,1.0,gek,gebaren,ontwijken,1,16_1
none,1.0,snel,gebaren,haasten,1,16_1
none,1.0,oud,gebaren,treuzelen,1,16_1
none,1.0,stil,gebaren,stil,1,16_1
none,1.0,slang,gebaren,zwemmen,1,16_1
none,1.0,zuur,gebaren,zuur,1,16_1
none,1.0,ruiken,gebaren,neus,1,16_1
none,1.0,zwemmen,gebaren,zwemmen,1,16_1
practice,0.0,zingen,combinatie,zingen,2,16_2
practice,0.0,telefoon,combinatie,appen,2,16_2
practice,0.0,telefoon,combinatie,communiceren,2,16_2
practice,0.0,telefoon,combinatie,bellen,2,16_2
none,0.0,ziek,combinatie,ziek,2,16_2
none,0.0,kruipen,combinatie,kruipen,2,16_2
none,0.0,springen,combinatie,springen,2,16_2
none,0.0,weten,combinatie,weten,2,16_2
none,0.0,gooien,combinatie,slaan,2,16_2
none,0.0,gooien,combinatie,highfive,2,16_2
none,0.0,gooien,combinatie,dunken,2,16_2
none,0.0,water,combinatie,zuipen,2,16_2
none,0.0,water,combinatie,drinken,2,16_2
none,0.0,water,combinatie,slokken,2,16_2
none,0.0,wind,combinatie,wind,2,16_2
practice,1.0,eend,combinatie,eend,2,16_2
practice,1.0,geheim,combinatie,fluisteren,2,16_2
practice,1.0,geheim,combinatie,zwijgen,2,16_2
practice,1.0,geheim,combinatie,stoppen,2,16_2
none,1.0,kat,combinatie,kat,2,16_2
none,1.0,bliksem,combinatie,raket,2,16_2
none,1.0,bliksem,combinatie,tuinslang,2,16_2
none,1.0,bliksem,combinatie,tuinieren,2,16_2
none,1.0,regen,combinatie,vangen,2,16_2
none,1.0,regen,combinatie,regen,2,16_2
none,1.0,klein,combinatie,bukken,2,16_2
none,1.0,klein,combinatie,kort,2,16_2
none,1.0,klein,combinatie,klein,2,16_2
none,1.0,piepen,combinatie,stotteren,2,16_2
none,1.0,piepen,combinatie,achteruit,2,16_2
none,1.0,piepen,combinatie,vrachtwagen,2,16_2
none,1.0,drinken,combinatie,drinken,2,16_2
none,1.0,lopen,combinatie,lopen,2,16_2
practice,0.0,klok,gebaren,tijd,2,16_2
practice,0.0,klok,gebaren,klok,2,16_2
practice,0.0,bal,gebaren,gooien,2,16_2
practice,0.0,bal,gebaren,werpen,2,16_2
practice,0.0,bal,gebaren,cirkel,2,16_2
none,0.0,walgen,gebaren,staan,2,16_2
none,0.0,walgen,gebaren,stinken,2,16_2
none,0.0,walgen,gebaren,vies,2,16_2
none,0.0,blij,gebaren,blij,2,16_2
none,0.0,niet,gebaren,nee,2,16_2
none,0.0,niet,gebaren,verbieden,2,16_2
none,0.0,niet,gebaren,kiezen,2,16_2
none,0.0,geur,gebaren,ruiken,2,16_2
none,0.0,geur,gebaren,geur,2,16_2
none,0.0,scherp,gebaren,snee,2,16_2
none,0.0,scherp,gebaren,hand,2,16_2
none,0.0,scherp,gebaren,vingertop,2,16_2
none,0.0,kauwen,gebaren,smakken,2,16_2
none,0.0,kauwen,gebaren,kauwen,2,16_2
none,0.0,vallen,gebaren,vallen,2,16_2
practice,1.0,vliegtuig,gebaren,vliegen,2,16_2
practice,1.0,vliegtuig,gebaren,vliegtuig,2,16_2
practice,1.0,zwaaien,gebaren,zwaaien,2,16_2
none,1.0,kind,gebaren,laag,2,16_2
none,1.0,kind,gebaren,jong,2,16_2
none,1.0,kind,gebaren,tiener,2,16_2
none,1.0,vis,gebaren,kip,2,16_2
none,1.0,vis,gebaren,figuur,2,16_2
none,1.0,vis,gebaren,bewegen,2,16_2
none,1.0,hoog,gebaren,klimmen,2,16_2
none,1.0,hoog,gebaren,hoog,2,16_2
none,1.0,berg,gebaren,berg,2,16_2
none,1.0,bang,gebaren,schrikken,2,16_2
none,1.0,bang,gebaren,wow,2,16_2
none,1.0,eten,gebaren,eten,2,16_2
none,1.0,likken,gebaren,likken,2,16_2
practice,0.0,fiets,geluiden,verward,2,16_2
practice,0.0,fiets,geluiden,twijfel,2,16_2
practice,0.0,fiets,geluiden,kiezen,2,16_2
practice,0.0,sneeuw,geluiden,zingen,2,16_2
practice,0.0,sneeuw,geluiden,neurien,2,16_2
practice,0.0,sneeuw,geluiden,vrolijk,2,16_2
none,0.0,ei,geluiden,kip,2,16_2
none,0.0,ei,geluiden,haan,2,16_2
none,0.0,ei,geluiden,kukkelen,2,16_2
none,0.0,zwaar,geluiden,zuchten,2,16_2
none,0.0,zwaar,geluiden,moe,2,16_2
none,0.0,zwaar,geluiden,zuchten,2,16_2
none,0.0,man,geluiden,grommen,2,16_2
none,0.0,man,geluiden,beer,2,16_2
none,0.0,man,geluiden,praten,2,16_2
none,0.0,vechten,geluiden,vechten,2,16_2
none,0.0,geven,geluiden,bevestigen,2,16_2
none,0.0,geven,geluiden,accepteren,2,16_2
none,0.0,lachen,geluiden,blij,2,16_2
none,0.0,lachen,geluiden,grappig,2,16_2
none,0.0,lachen,geluiden,vrolijk,2,16_2
none,0.0,slapen,geluiden,slapen,2,16_2
practice,1.0,glimlach,geluiden,zucht,2,16_2
practice,1.0,glimlach,geluiden,stem,2,16_2
practice,1.0,glimlach,geluiden,lachen,2,16_2
practice,1.0,juichen,geluiden,achtbaan,2,16_2
practice,1.0,juichen,geluiden,juichen,2,16_2
none,1.0,goed,geluiden,twijfelen,2,16_2
none,1.0,goed,geluiden,bevestigen,2,16_2
none,1.0,goed,geluiden,eens,2,16_2
none,1.0,sterk,geluiden,grommen,2,16_2
none,1.0,sterk,geluiden,boos,2,16_2
none,1.0,sterk,geluiden,kwaad,2,16_2
none,1.0,onweer,geluiden,brand,2,16_2
none,1.0,onweer,geluiden,kortsluiting,2,16_2
none,1.0,onweer,geluiden,oorlog,2,16_2
none,1.0,vangen,geluiden,wapen,2,16_2
none,1.0,vangen,geluiden,wind,2,16_2
none,1.0,vangen,geluiden,graffiti,2,16_2
none,1.0,huilen,geluiden,ruiken,2,16_2
none,1.0,huilen,geluiden,huilen,2,16_2
none,1.0,horen,geluiden,lekker,2,16_2
none,1.0,horen,geluiden,huh,2,16_2
none,1.0,horen,geluiden,zingen,2,16_2
none,1.0,slaan,geluiden,schieten,2,16_2
none,1.0,slaan,geluiden,heet,2,16_2
none,1.0,slaan,geluiden,blussen,2,16_2
practice,0.0,gek,combinatie,gek,1,17_1
practice,0.0,snijden,combinatie,zagen,1,17_1
none,0.0,bang,combinatie,bang,1,17_1
none,0.0,slang,combinatie,slang,1,17_1
none,0.0,zoet,combinatie,eten,1,17_1
none,0.0,vallen,combinatie,vallen,1,17_1
none,0.0,geven,combinatie,uitdelen,1,17_1
none,0.0,slaan,combinatie,slaan,1,17_1
none,0.0,kotsen,combinatie,overgeven,1,17_1
practice,1.0,dansen,combinatie,dansen,1,17_1
practice,1.0,olifant,combinatie,olifant,1,17_1
none,1.0,ver,combinatie,wijzen,1,17_1
none,1.0,zwaar,combinatie,tillen,1,17_1
none,1.0,piepen,combinatie,piepen,1,17_1
none,1.0,sterk,combinatie,sterk,1,17_1
none,1.0,verbranden,combinatie,verbranden,1,17_1
none,1.0,kauwen,combinatie,kauwen,1,17_1
none,1.0,eten,combinatie,eten,1,17_1
practice,0.0,leeg,geluiden,aarzel,1,17_1
practice,0.0,bloem,geluiden,verbazing,1,17_1
none,0.0,zoemen,geluiden,mug,1,17_1
none,0.0,dood,geluiden,kraken,1,17_1
none,0.0,hoorn,geluiden,schreeuw,1,17_1
none,0.0,man,geluiden,holbewoner,1,17_1
none,0.0,misschien,geluiden,interesse,1,17_1
none,0.0,oud,geluiden,bejaarde,1,17_1
none,0.0,zwemmen,geluiden,vuurwerk,1,17_1
practice,1.0,rijk,geluiden,eureka,1,17_1
practice,1.0,auto,geluiden,auto,1,17_1
none,1.0,koud,geluiden,kou,1,17_1
none,1.0,berg,geluiden,motor,1,17_1
none,1.0,ziek,geluiden,kuchen,1,17_1
none,1.0,onweer,geluiden,opstijgen,1,17_1
none,1.0,drinken,geluiden,weer,1,17_1
none,1.0,horen,geluiden,brommen,1,17_1
none,1.0,water,geluiden,slang,1,17_1
practice,0.0,koken,gebaren,koken,1,17_1
practice,0.0,haasten,gebaren,haast,1,17_1
none,0.0,vogel,gebaren,vogel,1,17_1
none,0.0,heet,gebaren,heet,1,17_1
none,0.0,luidruchtig,gebaren,doof,1,17_1
none,0.0,blazen,gebaren,blazen,1,17_1
none,0.0,lachen,gebaren,lachen,1,17_1
none,0.0,likken,gebaren,kat,1,17_1
none,0.0,slapen,gebaren,slapen,1,17_1
practice,1.0,knippen,gebaren,knippen,1,17_1
practice,1.0,comfortabel,gebaren,misschien,1,17_1
none,1.0,kat,gebaren,kat,1,17_1
none,1.0,vrouw,gebaren,naakt,1,17_1
none,1.0,blij,gebaren,blij,1,17_1
none,1.0,verdrietig,gebaren,verdrietig,1,17_1
none,1.0,dik,gebaren,dik,1,17_1
none,1.0,kruipen,gebaren,kruipen,1,17_1
none,1.0,rennen,gebaren,rennen,1,17_1
practice,0.0,geheim,gebaren,stilte,2,17_2
practice,0.0,geheim,gebaren,geheim,2,17_2
practice,0.0,zwaaien,gebaren,zwaaien,2,17_2
none,0.0,hond,gebaren,rat,2,17_2
none,0.0,hond,gebaren,konijn,2,17_2
none,0.0,hond,gebaren,hond,2,17_2
none,0.0,goed,gebaren,goed,2,17_2
none,0.0,niet,gebaren,nee,2,17_2
none,0.0,niet,gebaren,fout,2,17_2
none,0.0,niet,gebaren,niet,2,17_2
none,0.0,stil,gebaren,stilte,2,17_2
none,0.0,stil,gebaren,stiller,2,17_2
none,0.0,stil,gebaren,ssst,2,17_2
none,0.0,zuur,gebaren,zuur,2,17_2
none,0.0,ademen,gebaren,ademhalen,2,17_2
none,0.0,weten,gebaren,slim,2,17_2
none,0.0,weten,gebaren,idee,2,17_2
none,0.0,weten,gebaren,gedachte,2,17_2
practice,1.0,vliegtuig,gebaren,vliegen,2,17_2
practice,1.0,vliegtuig,gebaren,zweven,2,17_2
practice,1.0,vliegtuig,gebaren,vliegtuig,2,17_2
practice,1.0,bal,gebaren,bal,2,17_2
none,1.0,walgen,gebaren,nee,2,17_2
none,1.0,walgen,gebaren,afwijzing,2,17_2
none,1.0,walgen,gebaren,afgunst,2,17_2
none,1.0,vis,gebaren,vis,2,17_2
none,1.0,regen,gebaren,regen,2,17_2
none,1.0,scherp,gebaren,prikken,2,17_2
none,1.0,scherp,gebaren,schillen,2,17_2
none,1.0,scherp,gebaren,pellen,2,17_2
none,1.0,staart,gebaren,staart,2,17_2
none,1.0,grommen,gebaren,blaffen,2,17_2
none,1.0,grommen,gebaren,grommen,2,17_2
none,1.0,jagen,gebaren,schieten,2,17_2
none,1.0,jagen,gebaren,jagen,2,17_2
practice,0.0,zingen,geluiden,zingen,2,17_2
practice,0.0,juichen,geluiden,blij,2,17_2
practice,0.0,juichen,geluiden,vieren,2,17_2
practice,0.0,juichen,geluiden,feest,2,17_2
none,0.0,bitter,geluiden,eten,2,17_2
none,0.0,bitter,geluiden,doorslikken,2,17_2
none,0.0,bitter,geluiden,snoepen,2,17_2
none,0.0,langzaam,geluiden,auto,2,17_2
none,0.0,langzaam,geluiden,sloom,2,17_2
none,0.0,langzaam,geluiden,luisteren,2,17_2
none,0.0,klein,geluiden,piepen,2,17_2
none,0.0,klein,geluiden,zacht,2,17_2
none,0.0,klein,geluiden,klein,2,17_2
none,0.0,bijten,geluiden,klappen,2,17_2
none,0.0,bijten,geluiden,kauwen,2,17_2
none,0.0,bijten,geluiden,eten,2,17_2
none,0.0,vliegen,geluiden,wind,2,17_2
none,0.0,vliegen,geluiden,strand,2,17_2
none,0.0,vliegen,geluiden,vuurwerk,2,17_2
none,0.0,gooien,geluiden,toeter,2,17_2
none,0.0,gooien,geluiden,startsignaal,2,17_2
none,0.0,gooien,geluiden,oorlog,2,17_2
none,0.0,wind,geluiden,wind,2,17_2
practice,1.0,glimlach,geluiden,afvragen,2,17_2
practice,1.0,glimlach,geluiden,neutraal,2,17_2
practice,1.0,glimlach,geluiden,eens,2,17_2
practice,1.0,sneeuw,geluiden,kou,2,17_2
practice,1.0,sneeuw,geluiden,wind,2,17_2
practice,1.0,sneeuw,geluiden,winter,2,17_2
none,1.0,groot,geluiden,brullen,2,17_2
