trial_order,trial_type,participant,word,modality,answer,correction,sessionID,exp_part,dyad,pcnID,English,cosine_similarity,guess_binary,expressibility_dutch,SemanticSubcat,filename
40,target,0,piepen,gebaren,smeken,0,29_1,1,29,41,squeak,0.58,0,0.329523830267451,auditory,29_1_trial_39_p0_piepen_gebaren_final.avi
41,target,0,jagen,gebaren,vechten,0,29_1,1,29,41,to hunt,0.633,0,0.63343521888758,survival,29_1_trial_40_p0_jagen_gebaren_final.avi
42,target,0,springen,gebaren,pompen,0,29_1,1,29,41,to jump,0.574,0,0.834800108850706,locomotion,29_1_trial_41_p0_springen_gebaren_final.avi
43,target,0,likken,gebaren,likken,0,29_1,1,29,41,to lick,1.0,1,0.757301371697859,gustatory,29_1_trial_42_p0_likken_gebaren_final.avi
44,target,0,ruiken,gebaren,bloemen ruiken,0,29_1,1,29,41,to smell,0.83335,0,0.767441240842589,olfactory,29_1_trial_43_p0_ruiken_gebaren_final.avi
45,target,0,zwemmen,gebaren,zwemmen,0,29_1,1,29,41,to swim,1.0,1,0.829267273459481,locomotion,29_1_trial_44_p0_zwemmen_gebaren_final.avi
46,practice,1,koken,gebaren,verven,0,29_1,1,29,42,to cook,0.554,0,,,29_1_pr_45_p1_koken_gebaren_final.avi
47,practice,1,knippen,gebaren,knippen,0,29_1,1,29,42,to cut,1.0,1,,,29_1_pr_46_p1_knippen_gebaren_final.avi
48,target,1,dood,gebaren,doden,0,29_1,1,29,42,dead,0.807,0,0.75602172047801,animate,29_1_trial_47_p1_dood_gebaren_final.avi
49,target,1,hond,gebaren,hond,0,29_1,1,29,42,dog,1.0,1,0.702295683196924,animal,29_1_trial_48_p1_hond_gebaren_final.avi
50,target,1,man,gebaren,tennisser,0,29_1,1,29,42,male,0.565,0,0.578869739327133,animate,29_1_trial_49_p1_man_gebaren_final.avi
51,target,1,zuur,gebaren,vies,0,29_1,1,29,42,sour,0.623,0,0.582381884483062,gustatory,29_1_trial_50_p1_zuur_gebaren_final.avi
52,target,1,onweer,gebaren,vuurwerk,0,29_1,1,29,42,thunder,0.616,0,0.397074838511763,environment,29_1_trial_51_p1_onweer_gebaren_final.avi
53,target,1,verbranden,gebaren,prikken,0,29_1,1,29,42,to burn,0.591,0,0.557444340806456,other,29_1_trial_52_p1_verbranden_gebaren_final.avi
54,target,1,gooien,gebaren,basketbal,0,29_1,1,29,42,to throw,0.6,0,0.828635174388149,manual,29_1_trial_53_p1_gooien_gebaren_final.avi
1,practice,0,glimlach,gebaren,lachen,0,29_2,2,29,41,smile,0.858,0,,,29_2_pr_0_p0_glimlach_gebaren_c0_final.avi
2,practice,0,glimlach,gebaren,glimlachen,1,29_2,2,29,41,smile,0.992,0,,,29_2_pr_1_p0_glimlach_gebaren_c1_final.avi
3,practice,0,zwaaien,gebaren,zwaaien,0,29_2,2,29,41,to wave,1.0,1,,,29_2_pr_2_p0_zwaaien_gebaren_c0_final.avi
4,target,0,vogel,gebaren,vogel,0,29_2,2,29,41,bird,1.0,1,0.796298864905725,animal,29_2_trial_3_p0_vogel_gebaren_c0_final.avi
5,target,0,vrouw,gebaren,vrouw,0,29_2,2,29,41,female,1.0,1,0.646814871143661,animate,29_2_trial_4_p0_vrouw_gebaren_c0_final.avi
6,target,0,vlieg,gebaren,vliegtuig,0,29_2,2,29,41,fly,0.784,0,0.59811289452599,animal,29_2_trial_5_p0_vlieg_gebaren_c0_final.avi
7,target,0,vlieg,gebaren,vliegen,1,29_2,2,29,41,fly,0.942,0,0.59811289452599,animal,29_2_trial_6_p0_vlieg_gebaren_c1_final.avi
8,target,0,vlieg,gebaren,vlieg,2,29_2,2,29,41,fly,1.0,1,0.59811289452599,animal,29_2_trial_7_p0_vlieg_gebaren_c2_final.avi
9,target,0,regen,gebaren,regen,0,29_2,2,29,41,rain,1.0,1,0.729078471280972,environment,29_2_trial_8_p0_regen_gebaren_c0_final.avi
10,target,0,zoet,gebaren,snoepje,0,29_2,2,29,41,sweet,0.87,0,0.258150304252129,gustatory,29_2_trial_9_p0_zoet_gebaren_c0_final.avi
11,target,0,zoet,gebaren,proeven,1,29_2,2,29,41,sweet,0.585,0,0.258150304252129,gustatory,29_2_trial_10_p0_zoet_gebaren_c1_final.avi
12,target,0,zoet,gebaren,lekker vinden,2,29_2,2,29,41,sweet,0.75335,0,0.258150304252129,gustatory,29_2_trial_11_p0_zoet_gebaren_c2_final.avi
13,target,0,horen,gebaren,luisteren,0,29_2,2,29,41,to hear,0.813,0,0.755612083056296,auditory,29_2_trial_12_p0_horen_gebaren_c0_final.avi
14,target,0,horen,gebaren,horen,1,29_2,2,29,41,to hear,1.0,1,0.755612083056296,auditory,29_2_trial_13_p0_horen_gebaren_c1_final.avi
15,target,0,staan,gebaren,staan,0,29_2,2,29,41,to stand,1.0,1,0.607218233017746,locomotion,29_2_trial_14_p0_staan_gebaren_c0_final.avi
16,practice,1,fiets,gebaren,fietsen,0,29_2,2,29,42,bicycle,0.975,0,,,29_2_pr_15_p1_fiets_gebaren_c0_final.avi
17,practice,1,fiets,gebaren,fiets,1,29_2,2,29,42,bicycle,1.0,1,,,29_2_pr_16_p1_fiets_gebaren_c1_final.avi
18,practice,1,geheim,gebaren,roddelen,0,29_2,2,29,42,secret,0.606,0,,,29_2_pr_17_p1_geheim_gebaren_c0_final.avi
19,practice,1,geheim,gebaren,geheim,1,29_2,2,29,42,secret,1.0,1,,,29_2_pr_18_p1_geheim_gebaren_c1_final.avi
20,target,1,heet,gebaren,warm,0,29_2,2,29,42,hot,0.856,0,0.794304470986762,temperature,29_2_trial_19_p1_heet_gebaren_c0_final.avi
21,target,1,heet,gebaren,warmte,1,29_2,2,29,42,hot,0.838,0,0.794304470986762,temperature,29_2_trial_20_p1_heet_gebaren_c1_final.avi
22,target,1,heet,gebaren,verhit,2,29_2,2,29,42,hot,0.856,0,0.794304470986762,temperature,29_2_trial_21_p1_heet_gebaren_c2_final.avi
23,target,1,verdrietig,gebaren,huilen,0,29_2,2,29,42,sad,0.695,0,0.816931671134317,valence,29_2_trial_22_p1_verdrietig_gebaren_c0_final.avi
24,target,1,verdrietig,gebaren,verdriet,1,29_2,2,29,42,sad,0.805,0,0.816931671134317,valence,29_2_trial_23_p1_verdrietig_gebaren_c1_final.avi
25,target,1,verdrietig,gebaren,verdrietig,2,29_2,2,29,42,sad,1.0,1,0.816931671134317,valence,29_2_trial_24_p1_verdrietig_gebaren_c2_final.avi
26,target,1,bang,gebaren,bang,0,29_2,2,29,42,scared,1.0,1,0.713438710786138,valence,29_2_trial_25_p1_bang_gebaren_c0_final.avi
27,target,1,klein,gebaren,klein,0,29_2,2,29,42,small,1.0,1,0.782210786119577,quantity,29_2_trial_26_p1_klein_gebaren_c0_final.avi
28,target,1,ademen,gebaren,ademen,0,29_2,2,29,42,to breathe,1.0,1,0.781560751401395,olfactory,29_2_trial_27_p1_ademen_gebaren_c0_final.avi
29,target,1,lachen,gebaren,lachen,0,29_2,2,29,42,to laugh,1.0,1,0.829161424358265,vocal_oral,29_2_trial_28_p1_lachen_gebaren_c0_final.avi
30,target,1,kotsen,gebaren,kotsen,0,29_2,2,29,42,to vomit,1.0,1,0.802266372635419,gustatory,29_2_trial_29_p1_kotsen_gebaren_c0_final.avi
31,practice,0,klok,geluiden,klok,0,29_2,2,29,41,clock,1.0,1,,,29_2_pr_30_p0_klok_geluiden_c0_final.avi
32,practice,0,vliegtuig,geluiden,wind,0,29_2,2,29,41,airplane,0.598,0,,,29_2_pr_31_p0_vliegtuig_geluiden_c0_final.avi
33,practice,0,vliegtuig,geluiden,waaien,1,29_2,2,29,41,airplane,0.563,0,,,29_2_pr_32_p0_vliegtuig_geluiden_c1_final.avi
34,practice,0,vliegtuig,geluiden,rijden,2,29_2,2,29,41,airplane,0.592,0,,,29_2_pr_33_p0_vliegtuig_geluiden_c2_final.avi
35,target,0,kat,geluiden,kat,0,29_2,2,29,41,cat,1.0,1,0.840948971730618,animal,29_2_trial_34_p0_kat_geluiden_c0_final.avi
36,target,0,drinken,geluiden,drinken,0,29_2,2,29,41,to drink,1.0,1,0.657074938645804,vocal_oral,29_2_trial_35_p0_drinken_geluiden_c0_final.avi
37,target,0,vallen,geluiden,slaan,0,29_2,2,29,41,to fall,0.711,0,0.407214738448983,locomotion,29_2_trial_36_p0_vallen_geluiden_c0_final.avi
38,target,0,vallen,geluiden,pijn,1,29_2,2,29,41,to fall,0.518,0,0.407214738448983,locomotion,29_2_trial_37_p0_vallen_geluiden_c1_final.avi
39,target,0,vallen,geluiden,vallen,2,29_2,2,29,41,to fall,1.0,1,0.407214738448983,locomotion,29_2_trial_38_p0_vallen_geluiden_c2_final.avi
40,target,0,vliegen,geluiden,blazen,0,29_2,2,29,41,to fly,0.582,0,0.451697867828672,locomotion,29_2_trial_39_p0_vliegen_geluiden_c0_final.avi
41,target,0,vliegen,geluiden,wind,1,29_2,2,29,41,to fly,0.628,0,0.451697867828672,locomotion,29_2_trial_40_p0_vliegen_geluiden_c1_final.avi
42,target,0,vliegen,geluiden,waaien,2,29_2,2,29,41,to fly,0.628,0,0.451697867828672,locomotion,29_2_trial_41_p0_vliegen_geluiden_c2_final.avi
43,target,0,geven,geluiden,knikken,0,29_2,2,29,41,to give,0.658,0,0.275959375649482,manual,29_2_trial_42_p0_geven_geluiden_c0_final.avi
44,target,0,geven,geluiden,instemmen,1,29_2,2,29,41,to give,0.704,0,0.275959375649482,manual,29_2_trial_43_p0_geven_geluiden_c1_final.avi
45,target,0,geven,geluiden,luisteren,2,29_2,2,29,41,to give,0.632,0,0.275959375649482,manual,29_2_trial_44_p0_geven_geluiden_c2_final.avi
46,target,0,rennen,geluiden,hijgen,0,29_2,2,29,41,to run,0.617,0,0.336019187014838,locomotion,29_2_trial_45_p0_rennen_geluiden_c0_final.avi
47,target,0,rennen,geluiden,blazen,1,29_2,2,29,41,to run,0.552,0,0.336019187014838,locomotion,29_2_trial_46_p0_rennen_geluiden_c1_final.avi
48,target,0,rennen,geluiden,aap,2,29_2,2,29,41,to run,0.551,0,0.336019187014838,locomotion,29_2_trial_47_p0_rennen_geluiden_c2_final.avi
49,target,0,lopen,geluiden,neuriën,0,29_2,2,29,41,to walk,0.55,0,0.319057764809126,locomotion,29_2_trial_48_p0_lopen_geluiden_c0_final.avi
50,target,0,lopen,geluiden,piepen,1,29_2,2,29,41,to walk,0.618,0,0.319057764809126,locomotion,29_2_trial_49_p0_lopen_geluiden_c1_final.avi
51,target,0,lopen,geluiden,zingen,2,29_2,2,29,41,to walk,0.586,0,0.319057764809126,locomotion,29_2_trial_50_p0_lopen_geluiden_c2_final.avi
52,practice,1,telefoon,geluiden,begrijpen,0,29_2,2,29,42,telephone,0.497,0,,,29_2_pr_51_p1_telefoon_geluiden_c0_final.avi
53,practice,1,telefoon,geluiden,luisteren,1,29_2,2,29,42,telephone,0.622,0,,,29_2_pr_52_p1_telefoon_geluiden_c1_final.avi
54,practice,1,telefoon,geluiden,geluid,2,29_2,2,29,42,telephone,0.623,0,,,29_2_pr_53_p1_telefoon_geluiden_c2_final.avi
55,practice,1,zingen,geluiden,zingen,0,29_2,2,29,42,to sing,1.0,1,,,29_2_pr_54_p1_zingen_geluiden_c0_final.avi
56,target,1,zoemen,geluiden,bij,0,29_2,2,29,42,buzz,0.582,0,0.716372172073136,auditory,29_2_trial_55_p1_zoemen_geluiden_c0_final.avi
57,target,1,zoemen,geluiden,wesp,1,29_2,2,29,42,buzz,0.604,0,0.716372172073136,auditory,29_2_trial_56_p1_zoemen_geluiden_c1_final.avi
58,target,1,zoemen,geluiden,bromvlieg,2,29_2,2,29,42,buzz,0.597,0,0.716372172073136,auditory,29_2_trial_57_p1_zoemen_geluiden_c2_final.avi
59,target,1,vuur,geluiden,dj,0,29_2,2,29,42,fire,0.503,0,0.325215717417947,object,29_2_trial_58_p1_vuur_geluiden_c0_final.avi
60,target,1,vuur,geluiden,radio,1,29_2,2,29,42,fire,0.542,0,0.325215717417947,object,29_2_trial_59_p1_vuur_geluiden_c1_final.avi
61,target,1,vuur,geluiden,ruis,2,29_2,2,29,42,fire,0.535,0,0.325215717417947,object,29_2_trial_60_p1_vuur_geluiden_c2_final.avi
62,target,1,blij,geluiden,huppelen,0,29_2,2,29,42,happy,0.577,0,0.571342868662109,valence,29_2_trial_61_p1_blij_geluiden_c0_final.avi
63,target,1,blij,geluiden,vrolijk,1,29_2,2,29,42,happy,0.882,0,0.571342868662109,valence,29_2_trial_62_p1_blij_geluiden_c1_final.avi
64,target,1,blij,geluiden,lachen,2,29_2,2,29,42,happy,0.673,0,0.571342868662109,valence,29_2_trial_63_p1_blij_geluiden_c2_final.avi
65,target,1,stil,geluiden,stilte,0,29_2,2,29,42,silent,0.896,0,0.753476033670045,auditory,29_2_trial_64_p1_stil_geluiden_c0_final.avi
66,target,1,bijten,geluiden,eten,0,29_2,2,29,42,to bite,0.698,0,0.631514571319774,vocal_oral,29_2_trial_65_p1_bijten_geluiden_c0_final.avi
67,target,1,bijten,geluiden,pijn,1,29_2,2,29,42,to bite,0.583,0,0.631514571319774,vocal_oral,29_2_trial_66_p1_bijten_geluiden_c1_final.avi
68,target,1,bijten,geluiden,tanden,2,29_2,2,29,42,to bite,0.674,0,0.631514571319774,vocal_oral,29_2_trial_67_p1_bijten_geluiden_c2_final.avi
69,target,1,grommen,geluiden,boos,0,29_2,2,29,42,to growl,0.653,0,0.751462893836329,vocal_oral,29_2_trial_68_p1_grommen_geluiden_c0_final.avi
70,target,1,grommen,geluiden,frustratie,1,29_2,2,29,42,to growl,0.569,0,0.751462893836329,vocal_oral,29_2_trial_69_p1_grommen_geluiden_c1_final.avi
71,target,1,grommen,geluiden,woest,2,29_2,2,29,42,to growl,0.628,0,0.751462893836329,vocal_oral,29_2_trial_70_p1_grommen_geluiden_c2_final.avi
72,target,1,slapen,geluiden,slapen,0,29_2,2,29,42,to sleep,1.0,1,0.735692139606025,survival,29_2_trial_71_p1_slapen_geluiden_c0_final.avi
73,practice,0,juichen,combinatie,juichen,0,29_2,2,29,41,to cheer,1.0,1,,,29_2_pr_72_p0_juichen_combinatie_c0_final.avi
74,practice,0,bal,combinatie,gooien,0,29_2,2,29,41,ball,0.656,0,,,29_2_pr_73_p0_bal_combinatie_c0_final.avi
75,practice,0,bal,combinatie,bal,1,29_2,2,29,41,ball,1.0,1,,,29_2_pr_74_p0_bal_combinatie_c1_final.avi
76,target,0,kind,combinatie,klein,0,29_2,2,29,41,child,0.664,0,0.595086558643404,social,29_2_trial_75_p0_kind_combinatie_c0_final.avi
77,target,0,kind,combinatie,kind,1,29_2,2,29,41,child,1.0,1,0.595086558643404,social,29_2_trial_76_p0_kind_combinatie_c1_final.avi
78,target,0,walgen,combinatie,walgen,0,29_2,2,29,41,disgusted,1.0,1,0.673077034619221,valence,29_2_trial_77_p0_walgen_combinatie_c0_final.avi
79,target,0,misschien,combinatie,keuze maken,0,29_2,2,29,41,maybe,0.71335,0,0.599769001504526,logical,29_2_trial_78_p0_misschien_combinatie_c0_final.avi
80,target,0,misschien,combinatie,kiezen,1,29_2,2,29,41,maybe,0.579,0,0.599769001504526,logical,29_2_trial_79_p0_misschien_combinatie_c1_final.avi
81,target,0,misschien,combinatie,onzeker,2,29_2,2,29,41,maybe,0.562,0,0.599769001504526,logical,29_2_trial_80_p0_misschien_combinatie_c2_final.avi
82,target,0,vangen,combinatie,vangen,0,29_2,2,29,41,to catch,1.0,1,0.715821711656047,manual,29_2_trial_81_p0_vangen_combinatie_c0_final.avi
83,target,0,kauwen,combinatie,kauwen,0,29_2,2,29,41,to chew,1.0,1,0.779574764611609,gustatory,29_2_trial_82_p0_kauwen_combinatie_c0_final.avi
84,target,0,vechten,combinatie,worstelen,0,29_2,2,29,41,to fight,0.85,0,0.820194675119722,survival,29_2_trial_83_p0_vechten_combinatie_c0_final.avi
85,target,0,vechten,combinatie,vechten,1,29_2,2,29,41,to fight,1.0,1,0.820194675119722,survival,29_2_trial_84_p0_vechten_combinatie_c1_final.avi
86,target,0,fluisteren,combinatie,fluisteren,0,29_2,2,29,41,to whisper,1.0,1,0.722861375889574,auditory,29_2_trial_85_p0_fluisteren_combinatie_c0_final.avi
87,practice,1,sneeuw,combinatie,sneeuw,0,29_2,2,29,42,snow,1.0,1,,,29_2_pr_86_p1_sneeuw_combinatie_c0_final.avi
88,practice,1,eend,combinatie,eend,0,29_2,2,29,42,duck,1.0,1,,,29_2_pr_87_p1_eend_combinatie_c0_final.avi
89,target,1,boos,combinatie,boos,0,29_2,2,29,42,angry,1.0,1,0.818182220108296,valence,29_2_trial_88_p1_boos_combinatie_c0_final.avi
90,target,1,vis,combinatie,vis,0,29_2,2,29,42,fish,1.0,1,0.741024648680267,animal,29_2_trial_89_p1_vis_combinatie_c0_final.avi
91,target,1,geur,combinatie,ruiken,0,29_2,2,29,42,odor,0.933,0,0.665167842854809,olfactory,29_2_trial_90_p1_geur_combinatie_c0_final.avi
92,target,1,geur,combinatie,geur,1,29_2,2,29,42,odor,1.0,1,0.665167842854809,olfactory,29_2_trial_91_p1_geur_combinatie_c1_final.avi
93,target,1,zout,combinatie,kiezen,0,29_2,2,29,42,salt,0.485,0,0.303234302798168,gustatory,29_2_trial_92_p1_zout_combinatie_c0_final.avi
94,target,1,zout,combinatie,kruiden,1,29_2,2,29,42,salt,0.729,0,0.303234302798168,gustatory,29_2_trial_93_p1_zout_combinatie_c1_final.avi
95,target,1,zout,combinatie,zout,2,29_2,2,29,42,salt,1.0,1,0.303234302798168,gustatory,29_2_trial_94_p1_zout_combinatie_c2_final.avi
96,target,1,scherp,combinatie,prikken,0,29_2,2,29,42,sharp,0.621,0,0.557153125291575,haptic,29_2_trial_95_p1_scherp_combinatie_c0_final.avi
97,target,1,scherp,combinatie,snijden,1,29_2,2,29,42,sharp,0.623,0,0.557153125291575,haptic,29_2_trial_96_p1_scherp_combinatie_c1_final.avi
98,target,1,scherp,combinatie,scherp,2,29_2,2,29,42,sharp,1.0,1,0.557153125291575,haptic,29_2_trial_97_p1_scherp_combinatie_c2_final.avi
99,target,1,dik,combinatie,dik,0,29_2,2,29,42,thick,1.0,1,0.770642312607539,quantity,29_2_trial_98_p1_dik_combinatie_c0_final.avi
100,target,1,blazen,combinatie,blazen,0,29_2,2,29,42,to blow,1.0,1,0.771810542050373,vocal_oral,29_2_trial_99_p1_blazen_combinatie_c0_final.avi
1,practice,0,bloem,gebaren,vlinder,0,2_1,1,2,43,flower,0.682,0,,,2_1_pr_0_p0_bloem_gebaren_final.avi
2,practice,0,gek,gebaren,gek,0,2_1,1,2,43,crazy,1.0,1,,,2_1_pr_1_p0_gek_gebaren_final.avi
3,target,0,ei,gebaren,aap,0,2_1,1,2,43,egg,0.572,0,0.545621192753626,object,2_1_trial_2_p0_ei_gebaren_final.avi
4,target,0,vrouw,gebaren,olifant,0,2_1,1,2,43,female,0.524,0,0.646814871143661,animate,2_1_trial_3_p0_vrouw_gebaren_final.avi
5,target,0,geur,gebaren,ruiken,0,2_1,1,2,43,odor,0.933,0,0.580764408529184,olfactory,2_1_trial_4_p0_geur_gebaren_final.avi
6,target,0,klein,gebaren,klein,0,2_1,1,2,43,small,1.0,1,0.782210786119577,quantity,2_1_trial_5_p0_klein_gebaren_final.avi
7,target,0,slang,gebaren,knaagdier,0,2_1,1,2,43,snake,0.611,0,0.743866818263405,animal,2_1_trial_6_p0_slang_gebaren_final.avi
8,target,0,zuur,gebaren,vies,0,2_1,1,2,43,sour,0.623,0,0.582381884483062,gustatory,2_1_trial_7_p0_zuur_gebaren_final.avi
9,target,0,onweer,gebaren,regen,0,2_1,1,2,43,thunder,0.855,0,0.397074838511763,environment,2_1_trial_8_p0_onweer_gebaren_final.avi
10,practice,1,langzaam,gebaren,bejaard,0,2_1,1,2,44,slow,0.577,0,0.689425946655567,manner,2_1_pr_9_p1_langzaam_gebaren_final.avi
11,practice,1,comfortabel,gebaren,ontspannen,0,2_1,1,2,44,comfortable,0.771,0,,,2_1_pr_10_p1_comfortabel_gebaren_final.avi
12,target,1,ik,gebaren,ik,0,2_1,1,2,44,I,1.0,1,0.696928502541587,social,2_1_trial_11_p1_ik_gebaren_final.avi
13,target,1,groot,gebaren,groot,0,2_1,1,2,44,big,1.0,1,0.75757088404005,quantity,2_1_trial_12_p1_groot_gebaren_final.avi
14,target,1,ver,gebaren,wijzen,0,2_1,1,2,44,far,0.579,0,0.577545048933384,spatial,2_1_trial_13_p1_ver_gebaren_final.avi
15,target,1,piepen,gebaren,muis,0,2_1,1,2,44,squeak,0.579,0,0.329523830267451,auditory,2_1_trial_14_p1_piepen_gebaren_final.avi
16,target,1,vangen,gebaren,vangen,0,2_1,1,2,44,to catch,1.0,1,0.747603541088915,manual,2_1_trial_15_p1_vangen_gebaren_final.avi
17,target,1,vliegen,gebaren,vliegen,0,2_1,1,2,44,to fly,1.0,1,0.833642786833868,locomotion,2_1_trial_16_p1_vliegen_gebaren_final.avi
18,target,1,likken,gebaren,ijsje,0,2_1,1,2,44,to lick,0.589,0,0.757301371697859,gustatory,2_1_trial_17_p1_likken_gebaren_final.avi
19,practice,0,dansen,geluiden,neuriën,0,2_1,1,2,43,to dance,0.585,0,,,2_1_pr_18_p0_dansen_geluiden_final.avi
20,practice,0,olifant,geluiden,olifant,0,2_1,1,2,43,elephant,1.0,1,,,2_1_pr_19_p0_olifant_geluiden_final.avi
21,target,0,vuur,geluiden,wind,0,2_1,1,2,43,fire,0.589,0,0.325215717417947,object,2_1_trial_20_p0_vuur_geluiden_final.avi
22,target,0,scherp,geluiden,electriciteit,0,2_1,1,2,43,sharp,0.494,0,0.289772587287242,haptic,2_1_trial_21_p0_scherp_geluiden_final.avi
23,target,0,vallen,geluiden,vallen,0,2_1,1,2,43,to fall,1.0,1,0.407214738448983,locomotion,2_1_trial_22_p0_vallen_geluiden_final.avi
24,target,0,rennen,geluiden,vermoeidheid,0,2_1,1,2,43,to run,0.528,0,0.336019187014838,locomotion,2_1_trial_23_p0_rennen_geluiden_final.avi
25,target,0,ruiken,geluiden,ruiken,0,2_1,1,2,43,to smell,1.0,1,0.50270369735164,olfactory,2_1_trial_24_p0_ruiken_geluiden_final.avi
26,target,0,gooien,geluiden,falen,0,2_1,1,2,43,to throw,0.622,0,0.32044193552744,manual,2_1_trial_25_p0_gooien_geluiden_final.avi
27,target,0,water,geluiden,druppels,0,2_1,1,2,43,water,0.682,0,0.500621316131559,environment,2_1_trial_26_p0_water_geluiden_final.avi
28,practice,1,snel,geluiden,vogel,0,2_1,1,2,44,fast,0.508,0,0.45736979983774,manner,2_1_pr_27_p1_snel_geluiden_final.avi
29,practice,1,snijden,geluiden,schieten,0,2_1,1,2,44,to cut,0.611,0,,,2_1_pr_28_p1_snijden_geluiden_final.avi
30,target,1,vogel,geluiden,berichtje,0,2_1,1,2,44,bird,0.477,0,0.615450673796237,animal,2_1_trial_29_p1_vogel_geluiden_final.avi
31,target,1,luidruchtig,geluiden,overgeven,0,2_1,1,2,44,loud,0.527,0,0.587862264905011,auditory,2_1_trial_30_p1_luidruchtig_geluiden_final.avi
32,target,1,berg,geluiden,verbazing,0,2_1,1,2,44,mountain,0.523,0,0.292221991868001,environment,2_1_trial_31_p1_berg_geluiden_final.avi
33,target,1,sterk,geluiden,eten,0,2_1,1,2,44,strong,0.502,0,0.408761111306824,animate,2_1_trial_32_p1_sterk_geluiden_final.avi
34,target,1,zoet,geluiden,proeven,0,2_1,1,2,44,sweet,0.585,0,0.246745380421205,gustatory,2_1_trial_33_p1_zoet_geluiden_final.avi
35,target,1,slapen,geluiden,slapen,0,2_1,1,2,44,to sleep,1.0,1,0.735692139606025,survival,2_1_trial_34_p1_slapen_geluiden_final.avi
36,target,1,lopen,geluiden,zingen,0,2_1,1,2,44,to walk,0.586,0,0.319057764809126,locomotion,2_1_trial_35_p1_lopen_geluiden_final.avi
37,practice,0,knippen,combinatie,knippen,0,2_1,1,2,43,to cut,1.0,1,,,2_1_pr_36_p0_knippen_combinatie_final.avi
38,practice,0,haasten,combinatie,sprinten,0,2_1,1,2,43,to hurry,0.707,0,,,2_1_pr_37_p0_haasten_combinatie_final.avi
39,target,0,zoemen,combinatie,bij,0,2_1,1,2,43,buzz,0.582,0,0.647930328473485,auditory,2_1_trial_38_p0_zoemen_combinatie_final.avi
40,target,0,kat,combinatie,kat,0,2_1,1,2,43,cat,1.0,1,0.782999080138815,animal,2_1_trial_39_p0_kat_combinatie_final.avi
41,target,0,zwaar,combinatie,tillen,0,2_1,1,2,43,heavy,0.562,0,0.680855320383285,quantity,2_1_trial_40_p0_zwaar_combinatie_final.avi
42,target,0,bang,combinatie,bang,0,2_1,1,2,43,scared,1.0,1,0.758043579817488,valence,2_1_trial_41_p0_bang_combinatie_final.avi
43,target,0,bijten,combinatie,knagen,0,2_1,1,2,43,to bite,0.849,0,0.780811330443828,vocal_oral,2_1_trial_42_p0_bijten_combinatie_final.avi
44,target,0,geven,combinatie,geven,0,2_1,1,2,43,to give,1.0,1,0.65119202306575,manual,2_1_trial_43_p0_geven_combinatie_final.avi
45,target,0,lachen,combinatie,grappig,0,2_1,1,2,43,to laugh,0.774,0,0.852786166779168,vocal_oral,2_1_trial_44_p0_lachen_combinatie_final.avi
46,practice,1,koken,combinatie,proeven,0,2_1,1,2,44,to cook,0.6,0,,,2_1_pr_45_p1_koken_combinatie_final.avi
47,practice,1,auto,combinatie,rijden,0,2_1,1,2,44,car,0.742,0,,,2_1_pr_46_p1_auto_combinatie_final.avi
48,target,1,bitter,combinatie,vies,0,2_1,1,2,44,bitter,0.708,0,0.409843169892478,gustatory,2_1_trial_47_p1_bitter_combinatie_final.avi
49,target,1,goed,combinatie,goed,0,2_1,1,2,44,good,1.0,1,0.687562055559869,valence,2_1_trial_48_p1_goed_combinatie_final.avi
50,target,1,stil,combinatie,stilte,0,2_1,1,2,44,silent,0.896,0,0.820863352178508,auditory,2_1_trial_49_p1_stil_combinatie_final.avi
51,target,1,langzaam,combinatie,verspringen,0,2_1,1,2,44,slow,0.459,0,0.697044299048591,manner,2_1_trial_50_p1_langzaam_combinatie_final.avi
52,target,1,dik,combinatie,dik,0,2_1,1,2,44,thick,1.0,1,0.770642312607539,quantity,2_1_trial_51_p1_dik_combinatie_final.avi
53,target,1,blazen,combinatie,blazen,0,2_1,1,2,44,to blow,1.0,1,0.771810542050373,vocal_oral,2_1_trial_52_p1_blazen_combinatie_final.avi
54,target,1,vechten,combinatie,boksen,0,2_1,1,2,44,to fight,0.773,0,0.820194675119722,survival,2_1_trial_53_p1_vechten_combinatie_final.avi
1,practice,0,zwaaien,combinatie,zwaaien,0,2_2,2,2,43,to wave,1.0,1,,,2_2_pr_0_p0_zwaaien_combinatie_c0_final.avi
