trial_order,trial_type,participant,word,modality,answer,correction,sessionID,exp_part,dyad,pcnID
19,target,1,walgen,combinatie,afschuw,0,48_2,2,48,84
20,target,1,walgen,combinatie,vies,1,48_2,2,48,84
21,target,1,walgen,combinatie,smakeloos,2,48_2,2,48,84
22,target,1,ei,combinatie,hoog,0,48_2,2,48,84
23,target,1,ei,combinatie,aansteken,1,48_2,2,48,84
24,target,1,ei,combinatie,ei,2,48_2,2,48,84
25,target,1,vrouw,combinatie,dans,0,48_2,2,48,84
26,target,1,vrouw,combinatie,vrouw,1,48_2,2,48,84
27,target,1,zwaar,combinatie,dik,0,48_2,2,48,84
28,target,1,zwaar,combinatie,moeilijk,1,48_2,2,48,84
29,target,1,zwaar,combinatie,moeite,2,48_2,2,48,84
30,target,1,man,combinatie,trots,0,48_2,2,48,84
31,target,1,man,combinatie,aanzien,1,48_2,2,48,84
32,target,1,man,combinatie,ego,2,48_2,2,48,84
33,target,1,ademen,combinatie,ademen,0,48_2,2,48,84
34,target,1,vallen,combinatie,vallen,0,48_2,2,48,84
35,practice,0,juichen,gebaren,juichen,0,48_2,2,48,83
36,practice,0,zwaaien,gebaren,groeten,0,48_2,2,48,83
37,practice,0,zwaaien,gebaren,zwaaien,1,48_2,2,48,83
38,target,0,boos,gebaren,boos,0,48_2,2,48,83
39,target,0,groot,gebaren,hoog,0,48_2,2,48,83
40,target,0,groot,gebaren,groot,1,48_2,2,48,83
41,target,0,kat,gebaren,kat,0,48_2,2,48,83
42,target,0,vis,gebaren,vis,0,48_2,2,48,83
43,target,0,heet,gebaren,verbranden,0,48_2,2,48,83
44,target,0,heet,gebaren,heet,1,48_2,2,48,83
45,target,0,onweer,gebaren,bliksem,0,48_2,2,48,83
46,target,0,onweer,gebaren,onweer,1,48_2,2,48,83
47,target,0,bijten,gebaren,bijten,0,48_2,2,48,83
48,practice,1,geheim,gebaren,stil,0,48_2,2,48,84
49,practice,1,geheim,gebaren,roddelen,1,48_2,2,48,84
50,practice,1,geheim,gebaren,doorvertellen,2,48_2,2,48,84
51,practice,1,klok,gebaren,klok,0,48_2,2,48,84
52,target,1,bitter,gebaren,vies,0,48_2,2,48,84
53,target,1,bitter,gebaren,proeven,1,48_2,2,48,84
54,target,1,bitter,gebaren,beoordelen,2,48_2,2,48,84
55,target,1,berg,gebaren,dak,0,48_2,2,48,84
56,target,1,berg,gebaren,ver,1,48_2,2,48,84
57,target,1,berg,gebaren,verbaasd,2,48_2,2,48,84
58,target,1,regen,gebaren,regen,0,48_2,2,48,84
59,target,1,sterk,gebaren,sterk,0,48_2,2,48,84
60,target,1,eten,gebaren,eten,0,48_2,2,48,84
61,target,1,geven,gebaren,uitdelen,0,48_2,2,48,84
62,target,1,geven,gebaren,verzorgen,1,48_2,2,48,84
63,target,1,geven,gebaren,weggeven,2,48_2,2,48,84
64,target,1,slapen,gebaren,slapen,0,48_2,2,48,84
65,practice,0,sneeuw,geluiden,dier,0,48_2,2,48,83
66,practice,0,sneeuw,geluiden,onweer,1,48_2,2,48,83
67,practice,0,sneeuw,geluiden,eten,2,48_2,2,48,83
68,practice,0,fiets,geluiden,fietsen,0,48_2,2,48,83
69,target,0,koud,geluiden,koud,0,48_2,2,48,83
70,target,0,hond,geluiden,hond,0,48_2,2,48,83
71,target,0,luidruchtig,geluiden,oud,0,48_2,2,48,83
72,target,0,luidruchtig,geluiden,praten,1,48_2,2,48,83
73,target,0,luidruchtig,geluiden,pas,2,48_2,2,48,83
74,target,0,zuur,geluiden,vies,0,48_2,2,48,83
75,target,0,zuur,geluiden,eten,1,48_2,2,48,83
76,target,0,zuur,geluiden,pittig,2,48_2,2,48,83
77,target,0,springen,geluiden,uitgeput,0,48_2,2,48,83
78,target,0,springen,geluiden,zwaar,1,48_2,2,48,83
79,target,0,springen,geluiden,groot,2,48_2,2,48,83
80,target,0,staan,geluiden,lopen,0,48_2,2,48,83
81,target,0,staan,geluiden,wind,1,48_2,2,48,83
82,target,0,staan,geluiden,lucht,2,48_2,2,48,83
83,target,0,lopen,geluiden,lopen,0,48_2,2,48,83
84,practice,1,eend,geluiden,eend,0,48_2,2,48,84
85,practice,1,glimlach,geluiden,denken,0,48_2,2,48,84
86,practice,1,glimlach,geluiden,weten,1,48_2,2,48,84
87,practice,1,glimlach,geluiden,verbaasd,2,48_2,2,48,84
88,target,1,kind,geluiden,baby,0,48_2,2,48,84
89,target,1,kind,geluiden,kind,1,48_2,2,48,84
90,target,1,misschien,geluiden,twijfelen,0,48_2,2,48,84
91,target,1,misschien,geluiden,nadenken,1,48_2,2,48,84
92,target,1,misschien,geluiden,beslissen,2,48_2,2,48,84
93,target,1,ziek,geluiden,ziek,0,48_2,2,48,84
94,target,1,blazen,geluiden,blazen,0,48_2,2,48,84
95,target,1,kruipen,geluiden,baby,0,48_2,2,48,84
96,target,1,kruipen,geluiden,motor,1,48_2,2,48,84
97,target,1,kruipen,geluiden,overlast,2,48_2,2,48,84
98,target,1,jagen,geluiden,indiaan,0,48_2,2,48,84
99,target,1,jagen,geluiden,schieten,1,48_2,2,48,84
100,target,1,jagen,geluiden,vuurwerk,2,48_2,2,48,84
101,target,1,water,geluiden,tractor,0,48_2,2,48,84
102,target,1,water,geluiden,schenken,1,48_2,2,48,84
103,target,1,water,geluiden,vooruit,2,48_2,2,48,84
1,practice,0,bloem,combinatie,geboorte,0,49_1,1,49,85
2,practice,0,comfortabel,combinatie,uitrusten,0,49_1,1,49,85
3,target,0,niet,combinatie,ontkennen,0,49_1,1,49,85
4,target,0,geur,combinatie,ruiken,0,49_1,1,49,85
5,target,0,verdrietig,combinatie,huilen,0,49_1,1,49,85
6,target,0,scherp,combinatie,bezeren,0,49_1,1,49,85
7,target,0,langzaam,combinatie,vermoeid,0,49_1,1,49,85
8,target,0,huilen,combinatie,verdriet,0,49_1,1,49,85
9,target,0,weten,combinatie,idee,0,49_1,1,49,85
10,practice,1,leeg,combinatie,verbaasd,0,49_1,1,49,86
11,practice,1,gek,combinatie,schrikken,0,49_1,1,49,86
12,target,1,ik,combinatie,ik,0,49_1,1,49,86
13,target,1,zoemen,combinatie,bij,0,49_1,1,49,86
14,target,1,klein,combinatie,schattig,0,49_1,1,49,86
15,target,1,piepen,combinatie,mug,0,49_1,1,49,86
16,target,1,verbranden,combinatie,prik,0,49_1,1,49,86
17,target,1,ruiken,combinatie,geur,0,49_1,1,49,86
18,target,1,kotsen,combinatie,kokhalsen,0,49_1,1,49,86
19,practice,0,auto,geluiden,motor,0,49_1,1,49,85
20,practice,0,dansen,geluiden,zingen,0,49_1,1,49,85
21,target,0,ver,geluiden,nadenken,0,49_1,1,49,85
22,target,0,blij,geluiden,juichen,0,49_1,1,49,85
23,target,0,hoog,geluiden,peinzen,0,49_1,1,49,85
24,target,0,bang,geluiden,kou,0,49_1,1,49,85
25,target,0,slang,geluiden,slang,0,49_1,1,49,85
26,target,0,drinken,geluiden,drinken,0,49_1,1,49,85
27,target,0,zuigen,geluiden,likken,0,49_1,1,49,85
28,practice,1,koken,geluiden,fluisteren,0,49_1,1,49,86
29,practice,1,haasten,geluiden,laat,0,49_1,1,49,86
30,target,1,vogel,geluiden,vliegen,0,49_1,1,49,86
31,target,1,oud,geluiden,pijn,0,49_1,1,49,86
32,target,1,zoet,geluiden,luisteren,0,49_1,1,49,86
33,target,1,vangen,geluiden,weten,0,49_1,1,49,86
34,target,1,kauwen,geluiden,proeven,0,49_1,1,49,86
35,target,1,vliegen,geluiden,vliegen,0,49_1,1,49,86
36,target,1,zwemmen,geluiden,snel,0,49_1,1,49,86
37,practice,0,knippen,gebaren,knippen,0,49_1,1,49,85
38,practice,0,olifant,gebaren,olifant,0,49_1,1,49,85
39,target,0,goed,gebaren,goedkeuren,0,49_1,1,49,85
40,target,0,staart,gebaren,flamingo,0,49_1,1,49,85
41,target,0,dik,gebaren,zwanger,0,49_1,1,49,85
42,target,0,horen,gebaren,horen,0,49_1,1,49,85
43,target,0,slaan,gebaren,slaan,0,49_1,1,49,85
44,target,0,lachen,gebaren,lachen,0,49_1,1,49,85
45,target,0,fluisteren,gebaren,fluisteren,0,49_1,1,49,85
46,practice,1,snijden,gebaren,delen,0,49_1,1,49,86
47,practice,1,rijk,gebaren,geld,0,49_1,1,49,86
48,target,1,dood,gebaren,dood,0,49_1,1,49,86
49,target,1,vlieg,gebaren,zweven,0,49_1,1,49,86
50,target,1,vechten,gebaren,slaan,0,49_1,1,49,86
51,target,1,grommen,gebaren,eng,0,49_1,1,49,86
52,target,1,rennen,gebaren,rennen,0,49_1,1,49,86
53,target,1,gooien,gebaren,gooien,0,49_1,1,49,86
54,target,1,wind,gebaren,geschrokken,0,49_1,1,49,86
1,practice,0,glimlach,geluiden,bang,0,49_2,2,49,85
2,practice,0,glimlach,geluiden,giechelen,1,49_2,2,49,85
3,practice,0,glimlach,geluiden,grinnik,2,49_2,2,49,85
4,practice,0,zingen,geluiden,zingen,0,49_2,2,49,85
5,target,0,vuur,geluiden,wind,0,49_2,2,49,85
6,target,0,vuur,geluiden,vliegen,1,49_2,2,49,85
7,target,0,vuur,geluiden,stoten,2,49_2,2,49,85
8,target,0,piepen,geluiden,piepen,0,49_2,2,49,85
9,target,0,ademen,geluiden,ademen,0,49_2,2,49,85
10,target,0,eten,geluiden,kauwen,0,49_2,2,49,85
11,target,0,eten,geluiden,eten,1,49_2,2,49,85
12,target,0,vallen,geluiden,vallen,0,49_2,2,49,85
13,target,0,vechten,geluiden,schieten,0,49_2,2,49,85
14,target,0,vechten,geluiden,schot,1,49_2,2,49,85
15,target,0,vechten,geluiden,breken,2,49_2,2,49,85
16,target,0,rennen,geluiden,hijgen,0,49_2,2,49,85
17,target,0,rennen,geluiden,vliegen,1,49_2,2,49,85
18,target,0,rennen,geluiden,wegrennen,2,49_2,2,49,85
19,practice,1,sneeuw,geluiden,fluisteren,0,49_2,2,49,86
20,practice,1,sneeuw,geluiden,wind,1,49_2,2,49,86
21,practice,1,sneeuw,geluiden,knagen,2,49_2,2,49,86
22,practice,1,fiets,geluiden,bellen,0,49_2,2,49,86
23,practice,1,fiets,geluiden,rennen,1,49_2,2,49,86
24,practice,1,fiets,geluiden,vechten,2,49_2,2,49,86
25,target,1,bitter,geluiden,bijten,0,49_2,2,49,86
26,target,1,bitter,geluiden,proeven,1,49_2,2,49,86
27,target,1,bitter,geluiden,vies,2,49_2,2,49,86
28,target,1,ei,geluiden,kuiken,0,49_2,2,49,86
29,target,1,ei,geluiden,piepen,1,49_2,2,49,86
30,target,1,ei,geluiden,vliegen,2,49_2,2,49,86
31,target,1,vlieg,geluiden,vliegen,0,49_2,2,49,86
32,target,1,vlieg,geluiden,bij,1,49_2,2,49,86
33,target,1,vlieg,geluiden,vlieg,2,49_2,2,49,86
34,target,1,bliksem,geluiden,schieten,0,49_2,2,49,86
35,target,1,bliksem,geluiden,geweer,1,49_2,2,49,86
36,target,1,bliksem,geluiden,schoten,2,49_2,2,49,86
37,target,1,stil,geluiden,niks,0,49_2,2,49,86
38,target,1,stil,geluiden,staan,1,49_2,2,49,86
39,target,1,stil,geluiden,stilte,2,49_2,2,49,86
40,target,1,slapen,geluiden,slapen,0,49_2,2,49,86
41,target,1,zwemmen,geluiden,rennen,0,49_2,2,49,86
42,target,1,zwemmen,geluiden,sprinten,1,49_2,2,49,86
43,target,1,zwemmen,geluiden,snel,2,49_2,2,49,86
44,practice,0,telefoon,gebaren,,0,49_2,2,49,85
45,practice,0,zwaaien,gebaren,,0,49_2,2,49,85
46,target,0,ik,gebaren,wijzen,0,49_2,2,49,85
47,target,0,ik,gebaren,ik,1,49_2,2,49,85
48,target,0,hoog,gebaren,hoog,0,49_2,2,49,85
49,target,0,regen,gebaren,regen,0,49_2,2,49,85
50,target,0,bang,gebaren,bang,0,49_2,2,49,85
51,target,0,ziek,gebaren,ziek,0,49_2,2,49,85
52,target,0,grommen,gebaren,grommen,0,49_2,2,49,85
53,target,0,gooien,gebaren,gooien,0,49_2,2,49,85
54,practice,1,klok,gebaren,klok,0,49_2,2,49,86
55,practice,1,bal,gebaren,bal,0,49_2,2,49,86
56,target,1,kat,gebaren,aaien,0,49_2,2,49,86
57,target,1,kat,gebaren,kat,1,49_2,2,49,86
58,target,1,niet,gebaren,niet,0,49_2,2,49,86
59,target,1,zout,gebaren,bitter,0,49_2,2,49,86
60,target,1,zout,gebaren,vies,1,49_2,2,49,86
61,target,1,zout,gebaren,zuur,2,49_2,2,49,86
62,target,1,slang,gebaren,zwemmen,0,49_2,2,49,86
63,target,1,slang,gebaren,vis,1,49_2,2,49,86
64,target,1,slang,gebaren,schildpad,2,49_2,2,49,86
65,target,1,dik,gebaren,dik,0,49_2,2,49,86
66,target,1,slaan,gebaren,slaan,0,49_2,2,49,86
67,target,1,lopen,gebaren,lopen,0,49_2,2,49,86
68,practice,0,vliegtuig,combinatie,vliegtuig,0,49_2,2,49,85
69,practice,0,geheim,combinatie,fluisteren,0,49_2,2,49,85
70,practice,0,geheim,combinatie,geheim,1,49_2,2,49,85
71,target,0,boos,combinatie,grommen,0,49_2,2,49,85
72,target,0,boos,combinatie,boos,1,49_2,2,49,85
73,target,0,dood,combinatie,dood,0,49_2,2,49,85
74,target,0,zwaar,combinatie,zwaar,0,49_2,2,49,85
75,target,0,klein,combinatie,klein,0,49_2,2,49,85
76,target,0,sterk,combinatie,sterk,0,49_2,2,49,85
77,target,0,jagen,combinatie,schieten,0,49_2,2,49,85
78,target,0,jagen,combinatie,katapult,1,49_2,2,49,85
79,target,0,jagen,combinatie,jagen,2,49_2,2,49,85
80,target,0,likken,combinatie,likken,0,49_2,2,49,85
81,practice,1,juichen,combinatie,juichen,0,49_2,2,49,86
82,practice,1,eend,combinatie,pinguin,0,49_2,2,49,86
83,practice,1,eend,combinatie,eend,1,49_2,2,49,86
84,target,1,kind,combinatie,dwerg,0,49_2,2,49,86
85,target,1,kind,combinatie,baby,1,49_2,2,49,86
86,target,1,kind,combinatie,wieg,2,49_2,2,49,86
87,target,1,goed,combinatie,goed,0,49_2,2,49,86
88,target,1,berg,combinatie,ver,0,49_2,2,49,86
89,target,1,berg,combinatie,groot,1,49_2,2,49,86
90,target,1,berg,combinatie,uitzicht,2,49_2,2,49,86
91,target,1,verdrietig,combinatie,huilen,0,49_2,2,49,86
92,target,1,verdrietig,combinatie,verdriet,1,49_2,2,49,86
93,target,1,verdrietig,combinatie,verdrietig,2,49_2,2,49,86
94,target,1,springen,combinatie,schommel,0,49_2,2,49,86
95,target,1,springen,combinatie,blij,1,49_2,2,49,86
96,target,1,springen,combinatie,juichen,2,49_2,2,49,86
97,target,1,weten,combinatie,weten,0,49_2,2,49,86
98,target,1,water,combinatie,water,0,49_2,2,49,86
1,practice,0,auto,combinatie,auto,0,4_1,1,4,87
2,practice,0,bloem,combinatie,paal,0,4_1,1,4,87
3,target,0,kat,combinatie,kat,0,4_1,1,4,87
4,target,0,vuur,combinatie,vuur,0,4_1,1,4,87
5,target,0,zwaar,combinatie,zwaar,0,4_1,1,4,87
6,target,0,man,combinatie,sterk,0,4_1,1,4,87
7,target,0,piepen,combinatie,parkeren,0,4_1,1,4,87
8,target,0,onweer,combinatie,explosie,0,4_1,1,4,87
9,target,0,zuigen,combinatie,spannend,0,4_1,1,4,87
10,practice,1,leeg,combinatie,weg,0,4_1,1,4,88
11,practice,1,snijden,combinatie,snijden,0,4_1,1,4,88
12,target,1,ver,combinatie,zoeken,0,4_1,1,4,88
13,target,1,goed,combinatie,goed,0,4_1,1,4,88
14,target,1,ademen,combinatie,ademen,0,4_1,1,4,88
15,target,1,kruipen,combinatie,kruipen,0,4_1,1,4,88
16,target,1,vechten,combinatie,vechten,0,4_1,1,4,88
17,target,1,jagen,combinatie,boogschieten,0,4_1,1,4,88
18,target,1,wind,combinatie,wind,0,4_1,1,4,88
19,practice,0,haasten,geluiden,heet,0,4_1,1,4,87
20,practice,0,gek,geluiden,geluid,0,4_1,1,4,87
21,target,0,bitter,geluiden,twijfelen,0,4_1,1,4,87
22,target,0,kind,geluiden,zorgeloos,0,4_1,1,4,87
23,target,0,berg,geluiden,koud,0,4_1,1,4,87
24,target,0,regen,geluiden,storing,0,4_1,1,4,87
25,target,0,drinken,geluiden,stilte,0,4_1,1,4,87
26,target,0,slapen,geluiden,gapen,0,4_1,1,4,87
27,target,0,staan,geluiden,blazen,0,4_1,1,4,87
28,practice,1,dansen,geluiden,rappen,0,4_1,1,4,88
29,practice,1,koken,geluiden,rennen,0,4_1,1,4,88
30,target,1,zoemen,geluiden,bij,0,4_1,1,4,88
31,target,1,koud,geluiden,koud,0,4_1,1,4,88
32,target,1,hoog,geluiden,mooi,0,4_1,1,4,88
33,target,1,slang,geluiden,slang,0,4_1,1,4,88
34,target,1,zuur,geluiden,pijn,0,4_1,1,4,88
35,target,1,vangen,geluiden,springen,0,4_1,1,4,88
36,target,1,geven,geluiden,knikken,0,4_1,1,4,88
37,practice,0,knippen,gebaren,knippen,0,4_1,1,4,87
38,practice,0,rijk,gebaren,rijk,0,4_1,1,4,87
39,target,0,hond,gebaren,aaien,0,4_1,1,4,87
40,target,0,vallen,gebaren,vallen,0,4_1,1,4,87
41,target,0,grommen,gebaren,eng,0,4_1,1,4,87
42,target,0,horen,gebaren,luisteren,0,4_1,1,4,87
43,target,0,weten,gebaren,idee,0,4_1,1,4,87
44,target,0,lachen,gebaren,lachen,0,4_1,1,4,87
45,target,0,gooien,gebaren,gooien,0,4_1,1,4,87
46,practice,1,olifant,gebaren,olifant,0,4_1,1,4,88
47,practice,1,comfortabel,gebaren,chillen,0,4_1,1,4,88
48,target,1,boos,gebaren,boos,0,4_1,1,4,88
49,target,1,vogel,gebaren,vliegen,0,4_1,1,4,88
50,target,1,walgen,gebaren,kotsen,0,4_1,1,4,88
51,target,1,vis,gebaren,slang,0,4_1,1,4,88
52,target,1,bliksem,gebaren,duiken,0,4_1,1,4,88
53,target,1,verbranden,gebaren,verbranden,0,4_1,1,4,88
54,target,1,water,gebaren,water,0,4_1,1,4,88
1,practice,0,fiets,combinatie,fietsen,0,4_2,2,4,87
2,practice,0,fiets,combinatie,fiets,1,4_2,2,4,87
3,practice,0,telefoon,combinatie,telefoneren,0,4_2,2,4,87
4,practice,0,telefoon,combinatie,telefoon,1,4_2,2,4,87
5,target,0,ei,combinatie,ei,0,4_2,2,4,87
6,target,0,snel,combinatie,snel,0,4_2,2,4,87
7,target,0,geur,combinatie,stank,0,4_2,2,4,87
8,target,0,geur,combinatie,ruiken,1,4_2,2,4,87
9,target,0,geur,combinatie,geuren,2,4_2,2,4,87
10,target,0,bang,combinatie,schrikken,0,4_2,2,4,87
11,target,0,bang,combinatie,bang,1,4_2,2,4,87
12,target,0,bijten,combinatie,bijten,0,4_2,2,4,87
13,target,0,ruiken,combinatie,ruiken,0,4_2,2,4,87
14,target,0,kotsen,combinatie,overgeven,0,4_2,2,4,87
15,target,0,kotsen,combinatie,kokhalzen,1,4_2,2,4,87
16,target,0,kotsen,combinatie,spugen,2,4_2,2,4,87
17,practice,1,vliegtuig,combinatie,vliegen,0,4_2,2,4,88
18,practice,1,vliegtuig,combinatie,vliegtuig,1,4_2,2,4,88
19,practice,1,geheim,combinatie,fluisteren,0,4_2,2,4,88
20,practice,1,geheim,combinatie,stil,1,4_2,2,4,88
21,practice,1,geheim,combinatie,zwijgen,2,4_2,2,4,88
22,target,1,groot,combinatie,groot,0,4_2,2,4,88
23,target,1,hoorn,combinatie,ballom,0,4_2,2,4,88
24,target,1,hoorn,combinatie,duivel,1,4_2,2,4,88
25,target,1,hoorn,combinatie,engel,2,4_2,2,4,88
26,target,1,langzaam,combinatie,laat,0,4_2,2,4,88
27,target,1,langzaam,combinatie,opschieten,1,4_2,2,4,88
28,target,1,langzaam,combinatie,wachten,2,4_2,2,4,88
29,target,1,klein,combinatie,haasten,0,4_2,2,4,88
30,target,1,klein,combinatie,klein,1,4_2,2,4,88
31,target,1,dik,combinatie,dik,0,4_2,2,4,88
32,target,1,huilen,combinatie,huilen,0,4_2,2,4,88
33,target,1,rennen,combinatie,sprinten,0,4_2,2,4,88
34,target,1,rennen,combinatie,rennen,1,4_2,2,4,88
35,practice,0,zwaaien,geluiden,vallen,0,4_2,2,4,87
36,practice,0,zwaaien,geluiden,begroeten,1,4_2,2,4,87
37,practice,0,zwaaien,geluiden,zwaaien,2,4_2,2,4,87
38,practice,0,klok,geluiden,klok,0,4_2,2,4,87
39,target,0,vlieg,geluiden,zoemen,0,4_2,2,4,87
40,target,0,vlieg,geluiden,vlieg,1,4_2,2,4,87
41,target,0,heet,geluiden,koud,0,4_2,2,4,87
42,target,0,heet,geluiden,kou,1,4_2,2,4,87
43,target,0,heet,geluiden,uitgeput,2,4_2,2,4,87
44,target,0,oud,geluiden,radeloos,0,4_2,2,4,87
45,target,0,oud,geluiden,twijfelen,1,4_2,2,4,87
46,target,0,oud,geluiden,aarzelen,2,4_2,2,4,87
47,target,0,zout,geluiden,blazen,0,4_2,2,4,87
48,target,0,zout,geluiden,vies,1,4_2,2,4,87
49,target,0,zout,geluiden,proeven,2,4_2,2,4,87
50,target,0,ziek,geluiden,hoesten,0,4_2,2,4,87
51,target,0,ziek,geluiden,ziek,1,4_2,2,4,87
52,target,0,zoet,geluiden,lekker,0,4_2,2,4,87
53,target,0,zoet,geluiden,proeven,1,4_2,2,4,87
54,target,0,zoet,geluiden,smaak,2,4_2,2,4,87
55,target,0,blazen,geluiden,blazen,0,4_2,2,4,87
56,practice,1,bal,geluiden,kloppen,0,4_2,2,4,88
57,practice,1,bal,geluiden,juichen,1,4_2,2,4,88
58,practice,1,bal,geluiden,scoren,2,4_2,2,4,88
59,practice,1,sneeuw,geluiden,mooi,0,4_2,2,4,88
60,practice,1,sneeuw,geluiden,voorzichtig,1,4_2,2,4,88
61,practice,1,sneeuw,geluiden,sneeuw,2,4_2,2,4,88
62,target,1,blij,geluiden,blij,0,4_2,2,4,88
63,target,1,niet,geluiden,nee,0,4_2,2,4,88
64,target,1,niet,geluiden,knikken,1,4_2,2,4,88
65,target,1,niet,geluiden,afkeuren,2,4_2,2,4,88
66,target,1,scherp,geluiden,verbranden,0,4_2,2,4,88
67,target,1,scherp,geluiden,pijn,1,4_2,2,4,88
68,target,1,scherp,geluiden,verwonden,2,4_2,2,4,88
69,target,1,eten,geluiden,proeven,0,4_2,2,4,88
70,target,1,eten,geluiden,lekker,1,4_2,2,4,88
71,target,1,eten,geluiden,eten,2,4_2,2,4,88
72,target,1,springen,geluiden,schudden,0,4_2,2,4,88
73,target,1,springen,geluiden,reanimeren,1,4_2,2,4,88
74,target,1,springen,geluiden,stotteren,2,4_2,2,4,88
75,target,1,zwemmen,geluiden,wind,0,4_2,2,4,88
76,target,1,zwemmen,geluiden,ontwijken,1,4_2,2,4,88
77,target,1,zwemmen,geluiden,snel,2,4_2,2,4,88
78,target,1,lopen,geluiden,zingen,0,4_2,2,4,88
79,target,1,lopen,geluiden,neurien,1,4_2,2,4,88
80,target,1,lopen,geluiden,praten,2,4_2,2,4,88
81,practice,0,glimlach,gebaren,glimlachen,0,4_2,2,4,87
82,practice,0,glimlach,gebaren,lach,1,4_2,2,4,87
83,practice,0,glimlach,gebaren,glimlach,2,4_2,2,4,87
84,practice,0,eend,gebaren,vis,0,4_2,2,4,87
85,practice,0,eend,gebaren,haai,1,4_2,2,4,87
86,practice,0,eend,gebaren,kip,2,4_2,2,4,87
87,target,0,ik,gebaren,ik,0,4_2,2,4,87
88,target,0,vrouw,gebaren,sterk,0,4_2,2,4,87
89,target,0,vrouw,gebaren,mooi,1,4_2,2,4,87
90,target,0,vrouw,gebaren,zwanger,2,4_2,2,4,87
91,target,0,luidruchtig,gebaren,luid,0,4_2,2,4,87
92,target,0,luidruchtig,gebaren,zachter,1,4_2,2,4,87
93,target,0,luidruchtig,gebaren,luidruchtig,2,4_2,2,4,87
94,target,0,misschien,gebaren,onwetend,0,4_2,2,4,87
95,target,0,misschien,gebaren,twijfel,1,4_2,2,4,87
96,target,0,misschien,gebaren,gemiddeld,2,4_2,2,4,87
97,target,0,sterk,gebaren,sterk,0,4_2,2,4,87
98,target,0,vliegen,gebaren,vliegtuig,0,4_2,2,4,87
99,target,0,vliegen,gebaren,vliegen,1,4_2,2,4,87
100,target,0,fluisteren,gebaren,fluisteren,0,4_2,2,4,87
101,practice,1,juichen,gebaren,juichen,0,4_2,2,4,88
102,practice,1,zingen,gebaren,zingen,0,4_2,2,4,88
103,target,1,dood,gebaren,dood,0,4_2,2,4,88
104,target,1,verdrietig,gebaren,verdrietig,0,4_2,2,4,88
105,target,1,stil,gebaren,stil,0,4_2,2,4,88
106,target,1,staart,gebaren,poepen,0,4_2,2,4,88
107,target,1,staart,gebaren,staart,1,4_2,2,4,88
108,target,1,kauwen,gebaren,kauwen,0,4_2,2,4,88
109,target,1,slaan,gebaren,slaan,0,4_2,2,4,88
110,target,1,likken,gebaren,likken,0,4_2,2,4,88
1,practice,0,bloem,gebaren,bidden,0,50_1,1,50,89
2,practice,0,olifant,gebaren,olifant,0,50_1,1,50,89
3,target,0,koud,gebaren,koud,0,50_1,1,50,89
4,target,0,vis,gebaren,vis,0,50_1,1,50,89
5,target,0,goed,gebaren,goed,0,50_1,1,50,89
6,target,0,zwaar,gebaren,tillen,0,50_1,1,50,89
7,target,0,kruipen,gebaren,graven,0,50_1,1,50,89
8,target,0,slaan,gebaren,slaan,0,50_1,1,50,89
9,target,0,lopen,gebaren,lopen,0,50_1,1,50,89
10,practice,1,auto,gebaren,sturen,0,50_1,1,50,90
11,practice,1,gek,gebaren,gek,0,50_1,1,50,90
12,target,1,kind,gebaren,laag,0,50_1,1,50,90
13,target,1,regen,gebaren,regen,0,50_1,1,50,90
14,target,1,langzaam,gebaren,langzaam,0,50_1,1,50,90
15,target,1,drinken,gebaren,drinken,0,50_1,1,50,90
16,target,1,vechten,gebaren,vechten,0,50_1,1,50,90
17,target,1,horen,gebaren,luisteren,0,50_1,1,50,90
18,target,1,kotsen,gebaren,overgeven,0,50_1,1,50,90
19,practice,0,comfortabel,geluiden,lekker,0,50_1,1,50,89
20,practice,0,snijden,geluiden,trein,0,50_1,1,50,89
21,target,0,ik,geluiden,stoot,0,50_1,1,50,89
22,target,0,snel,geluiden,vliegen,0,50_1,1,50,89
23,target,0,sterk,geluiden,opgelucht,0,50_1,1,50,89
24,target,0,dik,geluiden,vies,0,50_1,1,50,89
25,target,0,weten,geluiden,instemmen,0,50_1,1,50,89
26,target,0,lachen,geluiden,lachen,0,50_1,1,50,89
27,target,0,slapen,geluiden,slapen,0,50_1,1,50,89
28,practice,1,koken,geluiden,plassen,0,50_1,1,50,90
29,practice,1,dansen,geluiden,huppelen,0,50_1,1,50,90
30,target,1,vuur,geluiden,wind,0,50_1,1,50,90
31,target,1,hoog,geluiden,gapen,0,50_1,1,50,90
32,target,1,zout,geluiden,plassen,0,50_1,1,50,90
33,target,1,slang,geluiden,sissen,0,50_1,1,50,90
34,target,1,vliegen,geluiden,gapen,0,50_1,1,50,90
35,target,1,jagen,geluiden,schieten,0,50_1,1,50,90
36,target,1,rennen,geluiden,schieten,0,50_1,1,50,90
37,practice,0,leeg,combinatie,zoeken,0,50_1,1,50,89
38,practice,0,rijk,combinatie,geld,0,50_1,1,50,89
39,target,0,oud,combinatie,rugpijn,0,50_1,1,50,89
40,target,0,blazen,combinatie,blazen,0,50_1,1,50,89
41,target,0,verbranden,combinatie,verbrand,0,50_1,1,50,89
42,target,0,geven,combinatie,geven,0,50_1,1,50,89
43,target,0,springen,combinatie,springen,0,50_1,1,50,89
44,target,0,ruiken,combinatie,ruiken,0,50_1,1,50,89
45,target,0,zwemmen,combinatie,zwemmen,0,50_1,1,50,89
